unharmonized value	icd_o_3_code	icd_o_3_preferred_name	do_id	do_name	ncit_concept_codes
9866/3	9866/3	Acute promyelocytic leukemia, t(15;17)(q22;q11-12)	DOID:0081081	acute promyelocytic leukemia with PML-RARA	C3182
9866/3 : acute promyelocytic leukemia, t(15;17)(q22;q11-12)	9866/3	Acute promyelocytic leukemia, t(15;17)(q22;q11-12)	DOID:0081081	acute promyelocytic leukemia with PML-RARA	C3182
9867/3	9867/3	Acute myelomonocytic leukemia, NOS	DOID:0081082	acute myelomonocytic leukemia	C7463
9869/3	9869/3	Acute myeloid leukemia with inv(3)(q21;q26.2) or t(3;3)(q21;q26.2); RPN1-EVI1	DOID:0081083	acute myeloid leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2)	C82426
9871/3	9871/3	Acute myeloid leukemia with abnormal marrow eosinophils	DOID:0081084	acute myeloid leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22)	__CDA_UNASSIGNED__
9871/3 : acute myeloid leukemia with abnormal marrow eosinophils	9871/3	Acute myeloid leukemia with abnormal marrow eosinophils	DOID:0081084	acute myeloid leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22)	__CDA_UNASSIGNED__
9872/3	9872/3	Acute myeloid leukemia, minimal differentiation	DOID:0081085	acute myeloid leukemia with minimal differentiation	C8460
9872/3 : acute myeloid leukemia, minimal differentiation	9872/3	Acute myeloid leukemia, minimal differentiation	DOID:0081085	acute myeloid leukemia with minimal differentiation	C8460
9873/3	9873/3	Acute myeloid leukemia without maturation	DOID:0081086	acute myeloid leukemia without maturation	C3249
9874/3	9874/3	Acute myeloid leukemia with maturation	DOID:0081087	acute myeloid leukemia with maturation	C3250
9875/3 : chronic myelogenous leukemia, bcr/abl positive	9875/3	Chronic myelogenous leukemia, BCR/ABL positive	DOID:0081088	chronic myelogenous leukemia, BCR-ABL1 positive	__CDA_UNASSIGNED__
9876/3	9876/3	Atypical chronic myeloid leukemia, BCR/ABL negative	DOID:0060597	atypical chronic myeloid leukemia, BCR-ABL1 negative	C3519
9891/3	9891/3	Acute monocytic leukemia	DOID:8864	acute monocytic leukemia	__CDA_UNASSIGNED__
9891/3 : acute monocytic leukemia	9891/3	Acute monocytic leukemia	DOID:8864	acute monocytic leukemia	__CDA_UNASSIGNED__
9895/3	9895/3	Acute myeloid leukemia with myelodysplasia-related changes	DOID:0081092	acute myeloid leukemia with myelodysplasia-related changes	C7600
9895/3 : acute myeloid leukemia with myelodysplasia-related changes	9895/3	Acute myeloid leukemia with myelodysplasia-related changes	DOID:0081092	acute myeloid leukemia with myelodysplasia-related changes	C7600
9895/3 : acute myeloid leukemia with myelodysplasia-related changes, 9946/3 : juvenile myelomonocytic leukemia, nos	null	null	null	null	null
9896/3	9896/3	Acute myeloid leukemia, t(8;21)(q22;q22)	DOID:0081093	acute myeloid leukemia with t(8;21); (q22; q22.1)	C9288
9896/3 : acute myeloid leukemia, t(8;21)(q22;q22)	9896/3	Acute myeloid leukemia, t(8;21)(q22;q22)	DOID:0081093	acute myeloid leukemia with t(8;21); (q22; q22.1)	C9288
9897/3	9897/3	Acute myeloid leukemia, 11q23 abnormalities	DOID:0081094	acute myeloid leukemia with MLL rearrangement	C174129
9898/1 : transient abnormal myelopoiesis	9898/1	Transient abnormal myelopoiesis	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
9898/3	9898/3	Myeloid leukemia associated with Down syndrome	DOID:0080798	myeloid leukemia associated with Down Syndrome	C43223
9910/3	9910/3	Acute megakaryoblastic leukemia	DOID:8761	acute megakaryocytic leukemia	C3170
9920/3	9920/3	Therapy-related myeloid neoplasm	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
9930/3	9930/3	Myeloid sarcoma	DOID:8683	myeloid sarcoma	C35815
9930/3 : myeloid sarcoma	9930/3	Myeloid sarcoma	DOID:8683	myeloid sarcoma	C35815
9940/3	9940/3	Hairy cell leukemia, NOS	DOID:285	hairy cell leukemia	C7402
9945/3	9945/3	Chronic myelomonocytic leukemia, NOS	DOID:0080188	chronic myelomonocytic leukemia	C3178
9946/3	9946/3	Juvenile myelomonocytic leukemia, NOS	DOID:0050458	juvenile myelomonocytic leukemia	C9233
9946/3 : juvenile myelomonocytic leukemia, nos	9946/3	Juvenile myelomonocytic leukemia, NOS	DOID:0050458	juvenile myelomonocytic leukemia	C9233
9950/3	9950/3	Polycythemia vera	DOID:8997	polycythemia vera	C3336
9960/3	9960/3	Myeloproliferative neoplasm, NOS	DOID:2226	myeloproliferative neoplasm	C4345
9961/3	9961/3	Primary myelofibrosis	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
9962/3	9962/3	Essential thrombocythemia	DOID:2224	essential thrombocythemia	C3407
9963/3	9963/3	Chronic neutrophilic leukemia	DOID:0080187	chronic neutrophilic leukemia	C3179
9964/3	9964/3	Chronic eosinophilic leukemia	DOID:0080367	chronic eosinophilic leukemia	C4563
9964/3 : chronic eosinophilic leukemia	9964/3	Chronic eosinophilic leukemia	DOID:0080367	chronic eosinophilic leukemia	C4563
9965/3	9965/3	Myeloid or lymphoid neoplasm with PDGFRA rearrangement	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
9970/1 : lymphoproliferative disorder, nos	9970/1	Lymphoproliferative disorder, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
9975/3	9975/3	Myeloproliferative neoplasm, unclassifiable	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
9982/3	9982/3	Myelodysplastic syndrome with ring sideroblasts and single lineage dysplasia	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
9983/3	9983/3	Myelodysplastic syndrome with excess blasts	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
9985/3	9985/3	Myelodysplastic syndrome with multilineage dysplasia	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
9986/3	9986/3	Myelodysplastic syndrome with isolated del (5q)	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
9987/3	9987/3	Therapy-related myelodysplastic syndrome, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
9989/3	9989/3	Myelodysplastic syndrome, NOS	DOID:0050908	myelodysplastic syndrome	__CDA_UNASSIGNED__
9989/3 : myelodysplastic syndrome, nos	9989/3	Myelodysplastic syndrome, NOS	DOID:0050908	myelodysplastic syndrome	__CDA_UNASSIGNED__
abdominal fibromatosis	8822/1	Abdominal fibromatosis	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
acantholytic squamous cell carcinoma	8075/3	Squamous cell carcinoma, adenoid	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
acinar adenocarcinoma	8550/3	Acinar cell carcinoma	DOID:3025	acinar cell carcinoma	C3768
acinar cell carcinoma	8550/3	Acinar cell carcinoma	DOID:3025	acinar cell carcinoma	C3768
acinar cell neoplasm	8550/0	Acinar cell adenoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
acinar cell neoplasms	8550/0	Acinar cell adenoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
acinar cell tumor	8550/3	Acinar cell carcinoma	DOID:3025	acinar cell carcinoma	C3768
acral lentiginous melanoma, malignant	8744/3	Acral melanoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
acute erythroid leukaemia	9840/3	Acute erythroid leukemia	DOID:0080780	acute erythroid leukemia	C8923
acute erythroid leukemia	9840/3	Acute erythroid leukemia	DOID:0080780	acute erythroid leukemia	C8923
acute leukemia, nos	9801/3	Acute leukemia, NOS	DOID:12603	acute leukemia	C9300
acute lymphoblastic leukemia	9835/3	Precursor cell lymphoblastic leukemia, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
acute lymphoblastic leukemia nos	9835/3	Precursor cell lymphoblastic leukemia, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
acute lymphoblastic leukemia precursor cell type	9835/3	Precursor cell lymphoblastic leukemia, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
acute lymphoblastic leukemia, nos	9835/3	Precursor cell lymphoblastic leukemia, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
acute lymphocytic leukemia	9835/3	Precursor cell lymphoblastic leukemia, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
acute megakaryoblastic leukaemia	9910/3	Acute megakaryoblastic leukemia	DOID:8761	acute megakaryocytic leukemia	C3170
acute megakaryoblastic leukemia	9910/3	Acute megakaryoblastic leukemia	DOID:8761	acute megakaryocytic leukemia	C3170
acute monoblastic and monocytic leukemia	9891/3	Acute monocytic leukemia	DOID:8864	acute monocytic leukemia	__CDA_UNASSIGNED__
acute monoblastic leukemia	9891/3	Acute monocytic leukemia	DOID:8864	acute monocytic leukemia	__CDA_UNASSIGNED__
acute monocytic leukemia	9891/3	Acute monocytic leukemia	DOID:8864	acute monocytic leukemia	__CDA_UNASSIGNED__
acute myeloid leukaemia, t(8;21)(q22;q22)	9891/3	Acute monocytic leukemia	DOID:8864	acute monocytic leukemia	__CDA_UNASSIGNED__
acute myeloid leukemia	9891/3	Acute monocytic leukemia	DOID:8864	acute monocytic leukemia	__CDA_UNASSIGNED__
acute myeloid leukemia (megakaryoblastic) with t(1;22)(p13;q13); rbm15-mkl1	9891/3	Acute monocytic leukemia	DOID:8864	acute monocytic leukemia	__CDA_UNASSIGNED__
acute myeloid leukemia mll	9891/3	Acute monocytic leukemia	DOID:8864	acute monocytic leukemia	__CDA_UNASSIGNED__
acute myeloid leukemia with abnormal marrow eosinophils	9871/3	Acute myeloid leukemia with abnormal marrow eosinophils	DOID:0081084	acute myeloid leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22)	__CDA_UNASSIGNED__
acute myeloid leukemia with abnormal marrow eosinophils (includes all variants)	9871/3	Acute myeloid leukemia with abnormal marrow eosinophils	DOID:0081084	acute myeloid leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22)	__CDA_UNASSIGNED__
acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2); rpn1-evi1	9869/3	Acute myeloid leukemia with inv(3)(q21;q26.2) or t(3;3)(q21;q26.2); RPN1-EVI1	DOID:0081083	acute myeloid leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2)	C82426
acute myeloid leukemia with maturation	9874/3	Acute myeloid leukemia with maturation	DOID:0081087	acute myeloid leukemia with maturation	C3250
acute myeloid leukemia with multilineage dysplasia	9895/3	Acute myeloid leukemia with myelodysplasia-related changes	DOID:0081092	acute myeloid leukemia with myelodysplasia-related changes	C7600
acute myeloid leukemia with mutated cebpa	9878/3	Acute myeloid leukemia with biallelic mutation of CEBPA	DOID:0081090	acute myeloid leukemia with biallelic mutation of CEBPA	C129782
acute myeloid leukemia with mutated npm1	9877/3	Acute myeloid leukemia with mutated NPM1	DOID:0081089	acute myeloid leukemia with mutated NPM1	C82431
acute myeloid leukemia with myelodysplasia-related changes	9895/3	Acute myeloid leukemia with myelodysplasia-related changes	DOID:0081092	acute myeloid leukemia with myelodysplasia-related changes	C7600
acute myeloid leukemia with myelodysplasia-related changes, juvenile myelomonocytic leukemia, nos	9801/3	Acute leukemia, NOS	DOID:12603	acute leukemia	C9300
acute myeloid leukemia with t(6;9)(p23;q34); dek-nup214	9865/3	Acute myeloid leukemia with t(6;9)(p23;q34); DEK-NUP214	DOID:0081080	acute myeloid leukemia with t(6;9) (p23;q34.1)	C82423
acute myeloid leukemia with t(8;21)(q22;q22); runx1-runx1t1	9896/3	Acute myeloid leukemia, t(8;21)(q22;q22)	DOID:0081093	acute myeloid leukemia with t(8;21); (q22; q22.1)	C9288
acute myeloid leukemia with t(9;11)(p22;q23); mllt3-mll	9897/3	Acute myeloid leukemia, 11q23 abnormalities	DOID:0081094	acute myeloid leukemia with MLL rearrangement	C174129
acute myeloid leukemia without maturation	9873/3	Acute myeloid leukemia without maturation	DOID:0081086	acute myeloid leukemia without maturation	C3249
acute myeloid leukemia, cbf-beta/myh11	9871/3	Acute myeloid leukemia with abnormal marrow eosinophils	DOID:0081084	acute myeloid leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22)	__CDA_UNASSIGNED__
acute myeloid leukemia, inv(16)(p13;q22)	9871/3	Acute myeloid leukemia with abnormal marrow eosinophils	DOID:0081084	acute myeloid leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22)	__CDA_UNASSIGNED__
acute myeloid leukemia, m6 type	9840/3	Acute erythroid leukemia	DOID:0080780	acute erythroid leukemia	C8923
acute myeloid leukemia, minimal differentiation	9872/3	Acute myeloid leukemia, minimal differentiation	DOID:0081085	acute myeloid leukemia with minimal differentiation	C8460
acute myeloid leukemia, nos	9861/3	Acute myeloid leukemia, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
acute myeloid leukemia, nos, juvenile myelomonocytic leukemia, nos	9946/3	Juvenile myelomonocytic leukemia, NOS	DOID:0050458	juvenile myelomonocytic leukemia	C9233
acute myeloid leukemia, nos, myeloproliferative neoplasm, unclassifiable	9975/3	Myeloproliferative neoplasm, unclassifiable	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
acute myeloid leukemia, t(16;16)(p 13;q 11)	9871/3	Acute myeloid leukemia with abnormal marrow eosinophils	DOID:0081084	acute myeloid leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22)	__CDA_UNASSIGNED__
acute myeloid leukemia, t(8;21)(q22;q22)	9896/3	Acute myeloid leukemia, t(8;21)(q22;q22)	DOID:0081093	acute myeloid leukemia with t(8;21); (q22; q22.1)	C9288
acute myelomonocytic leukemia	9867/3	Acute myelomonocytic leukemia, NOS	DOID:0081082	acute myelomonocytic leukemia	C7463
acute myelomonocytic leukemia, nos	9867/3	Acute myelomonocytic leukemia, NOS	DOID:0081082	acute myelomonocytic leukemia	C7463
acute myloid leukemia, 11q23 abnormalities	9897/3	Acute myeloid leukemia, 11q23 abnormalities	DOID:0081094	acute myeloid leukemia with MLL rearrangement	C174129
acute promyelocytic leukaemia, pml-rar-alpha	9866/3	Acute promyelocytic leukemia, t(15;17)(q22;q11-12)	DOID:0081081	acute promyelocytic leukemia with PML-RARA	C3182
acute promyelocytic leukaemia, t(15;17)(q22;q11-12)	9866/3	Acute promyelocytic leukemia, t(15;17)(q22;q11-12)	DOID:0081081	acute promyelocytic leukemia with PML-RARA	C3182
acute promyelocytic leukemia, t(15;17)(q22;q11-12)	9866/3	Acute promyelocytic leukemia, t(15;17)(q22;q11-12)	DOID:0081081	acute promyelocytic leukemia with PML-RARA	C3182
adamantinomatous craniopharyngioma	9351/1	Craniopharyngioma, adamantinomatous	DOID:3846	adamantinous craniopharyngioma	C4726
adamantinomatous craniopharyngioma (cns who grade 1)	9351/1	Craniopharyngioma, adamantinomatous	DOID:3846	adamantinous craniopharyngioma	C4726
adamantinomatous craniopharyngioma with evidence of prior rupture	9351/1	Craniopharyngioma, adamantinomatous	DOID:3846	adamantinous craniopharyngioma	C4726
adamantinomatous craniopharyngioma, who grade 1	9351/1	Craniopharyngioma, adamantinomatous	DOID:3846	adamantinous craniopharyngioma	C4726
adenocarcinoma	8140/3	Adenocarcinoma, NOS	DOID:299	adenocarcinoma	C2852
adenocarcinoma colon	8140/3	Adenocarcinoma, NOS	DOID:299	adenocarcinoma	C2852
adenocarcinoma combined with other types of carcinoma	8140/3	Adenocarcinoma, NOS	DOID:299	adenocarcinoma	C2852
adenocarcinoma in adenomatous polyposis coli	8220/3	Adenocarcinoma in adenomatous polyposis coli	DOID:0080409	familial adenomatous polyposis 1	__CDA_UNASSIGNED__
adenocarcinoma in situ	8140/2	Adenocarcinoma in situ, NOS	DOID:4943	adenocarcinoma in situ	C4123
adenocarcinoma in situ in adenomatous polyp	8210/2	Adenocarcinoma in situ in adenomatous polyp	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adenocarcinoma in situ, non-mucinous	8252/3	Bronchiolo-alveolar carcinoma, non-mucinous	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adenocarcinoma in situ, nos	8140/2	Adenocarcinoma in situ, NOS	DOID:4943	adenocarcinoma in situ	C4123
adenocarcinoma in tubolovillous adenoma	8140/3	Adenocarcinoma, NOS	DOID:299	adenocarcinoma	C2852
adenocarcinoma in tubulovillous adenoma	8140/3	Adenocarcinoma, NOS	DOID:299	adenocarcinoma	C2852
adenocarcinoma in villous adenoma	8261/3	Adenocarcinoma in villous adenoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adenocarcinoma intestinal type	8144/3	Adenocarcinoma, intestinal type	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adenocarcinoma metastatic nos	8140/6	Adenocarcinoma, metastatic, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adenocarcinoma nos	8140/3	Adenocarcinoma, NOS	DOID:299	adenocarcinoma	C2852
adenocarcinoma of anal glands	8215/3	Adenocarcinoma of anal glands	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adenocarcinoma of colon, adenocarcinoma of pancreas, adenocarcinoma of rectum, ewing sarcoma - peripheral pnet, melanoma, neuroendocrine cancer (nos), osteosarcoma, squamous cell carcinoma of anus, squamous cell carcinoma of lung, urothelial - bladder cancer (nos)	null	null	null	null	null
adenocarcinoma pancreas	8140/3	Adenocarcinoma, NOS	DOID:299	adenocarcinoma	C2852
adenocarcinoma with mixed subtypes	8255/3	Adenocarcinoma with mixed subtypes	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adenocarcinoma with neuroendocrine differentiation	8574/3	Adenocarcinoma with neuroendocrine differentiation	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adenocarcinoma, diffuse type	8145/3	Carcinoma, diffuse type	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adenocarcinoma, endocervical type	8140/3	Adenocarcinoma, NOS	DOID:299	adenocarcinoma	C2852
adenocarcinoma, ex-goblet cell carcinoid, with solid, signet ring, and mucinous features	8243/3	Goblet cell carcinoid	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adenocarcinoma, intestinal type	8144/3	Adenocarcinoma, intestinal type	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adenocarcinoma, metastatic nos	8140/6	Adenocarcinoma, metastatic, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adenocarcinoma, metastatic, nos	8140/6	Adenocarcinoma, metastatic, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adenocarcinoma, nos	8140/3	Adenocarcinoma, NOS	DOID:299	adenocarcinoma	C2852
adenocarcinoma, pancreatobiliary type	8163/3	Pancreatobiliary type carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adenocarcinoma, pancreatobiliary type, pancreatobiliary-type carcinoma	8163/3	Pancreatobiliary type carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adenocarcinoma, with mucinous and signet ring features	8140/3	Adenocarcinoma, NOS	DOID:299	adenocarcinoma	C2852
adenocarcinoma, with mucinous features	8140/3	Adenocarcinoma, NOS	DOID:299	adenocarcinoma	C2852
adenocarcinoma,nos, glioblastoma, nos	9440/3	Glioblastoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adenoid basal carcinoma	8098/3	Adenoid basal carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adenoid cystic carcinoma	8200/3	Adenoid cystic carcinoma	DOID:0080202	adenoid cystic carcinoma	C2970
adenoma	8140/0	Adenoma, NOS	DOID:657	adenoma	C2855;C4196
adenoma, nos	8140/0	Adenoma, NOS	DOID:657	adenoma	C2855;C4196
adenomas and adenocarcinomas	8140/0	Adenoma, NOS	DOID:657	adenoma	C2855;C4196
adenomyoepithelioma	8983/0	Adenomyoepithelioma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adenosarcoma	8933/3	Adenosarcoma	DOID:1974	adenosarcoma	C9474
adenosquamous	8560/3	Adenosquamous carcinoma	DOID:4830	adenosquamous carcinoma	C3727
adenosquamous carcinoma	8560/3	Adenosquamous carcinoma	DOID:4830	adenosquamous carcinoma	C3727
adnexal and skin appendage neoplasms	839-842	Adnexal and skin appendage neoplasms	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adnexal carcinoma	8390/3	Adnexal adenocarcinoma, NOS	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adrenal cortical adenoma, nos	8370/0	Adrenal cortical adenoma, NOS	DOID:0050891	adrenal cortical adenoma	__CDA_UNASSIGNED__
adrenal cortical carcinoma	8370/3	Adrenal cortical carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adrenal cortical neoplasm	8370/0	Adrenal cortical adenoma, NOS	DOID:0050891	adrenal cortical adenoma	__CDA_UNASSIGNED__
adrenal cortical tumor	8370/0	Adrenal cortical adenoma, NOS	DOID:0050891	adrenal cortical adenoma	__CDA_UNASSIGNED__
adrenal cortical tumor, nos	8370/0	Adrenal cortical adenoma, NOS	DOID:0050891	adrenal cortical adenoma	__CDA_UNASSIGNED__
adrenalcortical carcinoma	8370/3	Adrenal cortical carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adrenocortical carcinoma	8370/3	Adrenal cortical carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adrenocortical carcinoma- myxoid type	8370/3	Adrenal cortical carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adrenocortical carcinoma- oncocytic type	8370/3	Adrenal cortical carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adrenocortical carcinoma- usual type	8370/3	Adrenal cortical carcinoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adult granulosa cell tumor of testis	8620/1	Adult granulosa cell tumor of testis	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
adult t-cell leukemia/lymphoma (htlv-1 positive) (includes all variants)	9827/3	Adult T-cell leukemia/lymphoma (HTLV-1 positive)	DOID:0050523	adult T-cell leukemia/lymphoma	C3184
aggressive fibromatosis	8821/1	Aggressive fibromatosis	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
aggressive spindle cell neoplasm	8000/3	Neoplasm, malignant	DOID:162	cancer	C9305
alveolar rhabdomyosarcoma	8920/3	Alveolar rhabdomyosarcoma	DOID:4051	alveolar rhabdomyosarcoma	C3749;C7958
alveolar soft part sarcoma	9581/3	Alveolar soft part sarcoma	DOID:4239	alveolar soft part sarcoma	C3750;C7943;C8092
amelanotic melanoma	8730/3	Amelanotic melanoma	DOID:4359	amelanotic melanoma	C3802
ameloblastic carcinosarcoma	9342/3	Odontogenic carcinosarcoma	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
anal sac/mass - amelantic melanoma	8730/3	Amelanotic melanoma	DOID:4359	amelanotic melanoma	C3802
anaplastic astrocytoma, idh-wildtype, glioblastoma, idh wildtype	8000/6	Neoplasm, metastatic	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
anaplastic ependymoma	9392/3	Ependymoma, anaplastic	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
anaplastic ganglioglioma	9505/3	Ganglioglioma, anaplastic	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
anaplastic large cell lymphoma, alk negative	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__	__CDA_UNASSIGNED__
anaplastic large cell lymphoma, alk positive	9714/3	Anaplastic large cell lymphoma, T-cell and Null-cell type	DOID:0050744	anaplastic large cell lymphoma	C3720
anaplastic large cell lymphoma, t cell and null cell type	9714/3	Anaplastic large cell lymphoma, T-cell and Null-cell type	DOID:0050744	anaplastic large cell lymphoma	C3720
anaplastic large cell lymphoma, t-cell and null-cell type	9714/3	Anaplastic large cell lymphoma, T-cell and Null-cell type	DOID:0050744	anaplastic large cell lymphoma	C3720
